id,de,en
DIALOGUE_BUFFIN_HOUSE_3_PUZZLE_2_COMMENT_2_4_1,"Isch 'abe bereits einö strahlönde Persönlischkeit, Sie müssön misch nischt auch noch anleuchtön!","I already have a radiant personality, you don't have to shine a light on me!"
DIALOGUE_BUFFIN_HOUSE_3_VACUUM_CLEANER_1_1_1_1,"Musst du jetzt unbedingt anfangen zu saugen?","Do you really need to start vacuuming now?"
DIALOGUE_BUFFIN_HOUSE_3_VACUUM_CLEANER_1_1_1_2,"Es ist nicht mehr lange hin bis zur großen Zeremonie.","It's not long now until the big ceremony."
DIALOGUE_BUFFIN_HOUSE_3_VACUUM_CLEANER_1_1_1_3,"Ich will auch irgendwann Feierabend haben!","I want to call it a day at some point too!"
DIALOGUE_BUFFIN_HOUSE_3_VACUUM_CLEANER_1_1_1_4,"Zudem ist das Haus in einem fürchterlichen Zustand{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","Moreover, the house is in terrible condition{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BUFFIN_HOUSE_3_VACUUM_CLEANER_1_1_1_5,"Guck' dir allein mal die ganzen Spinnenweben an!","Just look at all those spider webs!"
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_UNKNOWN_1_1_1,Was ist das denn für eine Pflanze?,What kind of plant is that?
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_UNKNOWN_1_1_2,"Naja, ich stecke ihre Früchte einfach mal ein{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.","Well, I'll just pocket their fruit{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}."
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_GAIN_1_1_1,Handvoll ungeknackter Erdnüsse erhalten!,Received Handful uncracked peanuts!
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_FIND_1_1_1,Ein weiterer Erdnussstrauch!,Another peanut bush!
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_QUEST_1_1_1,Ist das so ein Erdnussstrauch?,Is that a peanut bush?
DIALOGUE_BROKO_FOREST_1_PEANUT_BUSH_QUEST_1_1_2,Dann ernte ich mal ein paar Erdnüsse.,I'll harvest a few peanuts then.
DIALOGUE_BROKO_FOREST_1_STAY_NEAR_FESTIVAL_1_1_1,Das Fest in Broko Town ist in vollem Gange.,The festival in Broko Town is in full swing.
DIALOGUE_BROKO_FOREST_1_STAY_NEAR_FESTIVAL_1_1_2,Ich denke es wäre besser in der Nähe zu bleiben.,I think it would be better to stay close by.
DIALOGUE_GAME_OVER_QUOTE_DR_NUTMAN_1_1_1_1,Ich wollte doch noch so viel erleben{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I still wanted to experience so much{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_GAME_OVER_QUOTE_DR_NUTMAN_2_1_1_1,Ich dachte immer der Tod holt einen persönlich ab{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.,I always thought death would come for you in person{Wait Time=0.5}.{Wait Time=0.5}.{Wait Time=0.5}.
DIALOGUE_GAME_OVER_QUOTE_DR_NUTMAN_3_1_1_1,Ich hoffe die anderen können diesen Verlust ertragen.,I hope the others can bear this loss.
DIALOGUE_GAME_OVER_QUOTE_DR_NUTMAN_4_1_1_1,Ob es auch nach dem Tod noch Edelsteine gibt?,Will there still be gemstones after death?
DIALOGUE_GAME_OVER_QUOTE_DR_NUTMAN_5_1_1_1,Wie konnte das nur passieren?,How could this happen?
DIALOGUE_DEBUG_2D_TEST_1_1_1,Ein Sample Text um zu überprüfen ob der beste Coder Deutschlands alles im Griff hat,A sample text to check if germanys best coder has got it.
